,spike_x,minsize,eps,label_reference,method,epsilon_scaled,mean_CSI,mean_precision,std_precision,std_CSI
485,2,3,22.0,tcrvalid,tcrdist,0.3,5.192460764706889,74.80437293081015,1.8758895543886676,0.06419978541289073
486,2,3,24.0,gliph,tcrdist,0.35,2.3050825046253784,19.810929671002146,2.3069898532544815,0.24141537144229766
487,2,3,24.0,tcrvalid,tcrdist,0.35,5.49654446964654,42.18518540026783,1.449771604488947,0.16672594445879418
488,2,3,26.0,gliph,tcrdist,0.4,2.3050825046253784,19.786249104121932,2.3168835961863925,0.24141537144229766
489,2,3,26.0,tcrvalid,tcrdist,0.4,5.49654446964654,42.02587531352011,1.4307166660648125,0.16672594445879418
490,2,3,28.0,gliph,tcrdist,0.45,2.3582173447465022,18.534233014462643,2.1045119877253167,0.2365088991472374
491,2,3,28.0,tcrvalid,tcrdist,0.45,5.7754610473614765,40.451510638020544,1.4636665472326038,0.16898156741514753
492,2,3,30.0,gliph,tcrdist,0.5,2.3490324349683056,14.666414052436448,1.4705521846869576,0.23808249724459973
493,2,3,30.0,tcrvalid,tcrdist,0.5,5.460695988469764,31.423717163081285,8.539350530303745,1.4905232256669632
494,2,3,34.0,gliph,tcrdist,0.6,1.816700174516805,7.974121308776153,1.1979959290217084,0.2738458245240516
495,2,3,34.0,tcrvalid,tcrdist,0.6,0.7968957861976175,3.3317960015403387,0.41114975013631483,0.08508557414931675
496,2,3,38.0,gliph,tcrdist,0.7,0.9737586722505813,2.52431546661171,0.5578295319296172,0.21939489610094726
497,2,3,38.0,tcrvalid,tcrdist,0.7,0.5987216773957943,1.5531551890456086,0.23504092392249357,0.08830515738233559
498,2,3,42.0,gliph,tcrdist,0.8,0.6753859498319096,1.4451504663324195,0.11439836167795064,0.05437889905741736
499,2,3,42.0,tcrvalid,tcrdist,0.8,0.4571731125842831,0.9783014207869067,0.13782595719411217,0.06617407063640379
500,2,3,46.0,gliph,tcrdist,0.9,0.4669433561069122,0.8303810165114929,0.1309686109596923,0.07382745949759006
501,2,3,46.0,tcrvalid,tcrdist,0.9,0.2380196937076347,0.42734588645068855,0.10316390540765429,0.05763889580652323
502,2,3,50.0,gliph,tcrdist,1.0,0.21048351028507967,0.30361921819108734,0.051310894095173205,0.03513383657360881
503,2,3,50.0,tcrvalid,tcrdist,1.0,0.0859767422928396,0.12555981416353526,0.046055086563251045,0.03155778110216205
504,3,2,0.6,gliph,tcrvalid,0.0,1.0911055698301386,64.62911342402789,3.1095945842310493,0.011684309833643818
505,3,2,0.6,tcrvalid,tcrvalid,0.0,1.716312056813504,74.22893177215141,3.094941482061271,0.014709253692589835
506,3,2,0.88,gliph,tcrvalid,0.05185185185185185,1.5738276250897922,58.90899584915269,2.442902506515376,0.020335513438028523
507,3,2,0.88,tcrvalid,tcrvalid,0.05185185185185185,2.5990767284706466,72.76360515735136,2.82300325931329,0.015661222596295314
508,3,2,1.17,gliph,tcrvalid,0.10555555555555554,2.1101855945680015,52.03031397613039,2.431973525670898,0.02451859562952179
509,3,2,1.17,tcrvalid,tcrvalid,0.10555555555555554,3.240447778183037,66.39262417507976,2.5432941312089636,0.02202726863211112
510,3,2,1.45,gliph,tcrvalid,0.15740740740740738,2.6135962479943795,46.93290225527753,1.65273768411247,0.04790715742008863
511,3,2,1.45,tcrvalid,tcrvalid,0.15740740740740738,3.606835666084394,58.31808983243657,1.5993096065479238,0.023295745331884377
512,3,2,1.74,gliph,tcrvalid,0.2111111111111111,3.0419173973025573,41.03422146249852,1.5250373805626658,0.059075828917079805
513,3,2,1.74,tcrvalid,tcrvalid,0.2111111111111111,4.180242541321411,52.65087164479596,2.0937362193633535,0.034752937892221565
514,3,2,2.02,gliph,tcrvalid,0.26296296296296295,3.269487698325571,33.86813534090411,1.240708715955662,0.08232648444613497
515,3,2,2.02,tcrvalid,tcrvalid,0.26296296296296295,4.585690733177779,45.40606515325223,1.5442164555191606,0.07015886946198086
516,3,2,2.31,gliph,tcrvalid,0.31666666666666665,3.253397095150942,25.99668593846606,1.0904040657830398,0.10516701765679307
517,3,2,2.31,tcrvalid,tcrvalid,0.31666666666666665,4.9669159021056775,39.19664539743631,1.4803416349238243,0.09565452423343666
518,3,2,2.59,gliph,tcrvalid,0.36851851851851847,3.1752382864546425,20.451379701370932,0.640230943896794,0.07835573725738611
519,3,2,2.59,tcrvalid,tcrvalid,0.36851851851851847,5.250496230636564,33.16070434969832,1.1946446644538358,0.12884569244987884
520,3,2,2.87,gliph,tcrvalid,0.42037037037037034,2.99977221394855,15.623831173224445,0.6836342686554744,0.11533363390465681
521,3,2,2.87,tcrvalid,tcrvalid,0.42037037037037034,5.5770334080121655,28.685948003433474,1.1032738223117533,0.1708598948165602
522,3,2,3.16,gliph,tcrvalid,0.47407407407407404,2.633516040177974,11.180362938343531,0.4397178824615564,0.08605201500499032
523,3,2,3.16,tcrvalid,tcrvalid,0.47407407407407404,5.219277728229047,21.80546490170563,5.084169753527883,1.2136876359182331
524,3,2,3.44,gliph,tcrvalid,0.5259259259259259,2.4312171251377146,8.45882648683746,0.6515168627669581,0.18662703232808356
525,3,2,3.44,tcrvalid,tcrvalid,0.5259259259259259,2.4943963010919665,8.620690247572389,0.7317972915331594,0.22101719824816746
526,3,2,3.73,gliph,tcrvalid,0.5796296296296296,2.052725192841085,5.964612519198539,0.5720424820036324,0.1881469735900474
527,3,2,3.73,tcrvalid,tcrvalid,0.5796296296296296,1.7655251307870379,5.12558083397351,0.2598387358471533,0.09258149862476618
528,3,2,4.01,gliph,tcrvalid,0.6314814814814814,1.6466241528052588,4.042562699359657,0.3729900956406791,0.14506001007126534
529,3,2,4.01,tcrvalid,tcrvalid,0.6314814814814814,1.3538370117582654,3.3399886827133733,0.27742847429513384,0.10384939556892099
530,3,2,4.29,gliph,tcrvalid,0.6833333333333332,1.2581365350201852,2.666221788944487,0.22431993052039428,0.10112737427261102
531,3,2,4.29,tcrvalid,tcrvalid,0.6833333333333332,1.0741609170981565,2.2877741268544565,0.18198013922175893,0.0813004009385524
532,3,2,4.58,gliph,tcrvalid,0.7370370370370369,0.8880484150232908,1.6524703125875582,0.1313147666880544,0.07138046367876814
533,3,2,4.58,tcrvalid,tcrvalid,0.7370370370370369,0.8093333945542099,1.512856006846174,0.08455329241003699,0.04349827221087727
534,3,2,4.86,gliph,tcrvalid,0.788888888888889,0.6758061918939495,1.1248262880143844,0.09426873071693845,0.05669121559766444
535,3,2,4.86,tcrvalid,tcrvalid,0.788888888888889,0.6187188264403416,1.0321511492471402,0.09880882412832044,0.05938814981548791
536,3,2,5.15,gliph,tcrvalid,0.8425925925925927,0.4819588255121265,0.7296244095716756,0.07426341492614075,0.047884524149505184
537,3,2,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.45075385737760626,0.6815625949218125,0.05300793673377678,0.036799260715713794
538,3,2,5.43,gliph,tcrvalid,0.8944444444444444,0.3693243034639108,0.516494338861622,0.0621613377519914,0.044249300194740215
539,3,2,5.43,tcrvalid,tcrvalid,0.8944444444444444,0.3413851404465852,0.4765756449601442,0.056994218555467595,0.04149174596846016
540,3,2,5.5,gliph,ismart,0.0,0.97770435429895,1.7149979387522438,0.14776332436295792,0.08216289744210148
541,3,2,5.5,tcrvalid,ismart,0.0,0.8483900367905287,1.5169203915590523,0.09393294489622352,0.05336925716946488
542,3,2,5.72,gliph,tcrvalid,0.9481481481481481,0.2612873066554248,0.3414874932808926,0.07423493498111519,0.057074452672859634
543,3,2,5.72,tcrvalid,tcrvalid,0.9481481481481481,0.21717554250662952,0.2828521506965403,0.03918263154438533,0.030098616462731074
544,3,2,6.0,gliph,ismart,0.2,1.4673140951700536,3.2345662504369352,0.3289662337045265,0.14345675339756556
545,3,2,6.0,gliph,tcrvalid,1.0,0.17316851506414532,0.21386439793802756,0.03344118231866268,0.026848934266452965
546,3,2,6.0,tcrvalid,ismart,0.2,1.4483600842771467,3.2479625825396106,0.2493204749145408,0.10621367691864905
547,3,2,6.0,tcrvalid,tcrvalid,1.0,0.15780517984357645,0.19435325707391599,0.033386990124513266,0.02702177060639139
548,3,2,6.5,gliph,ismart,0.4,2.8641645694908595,10.460638933748713,0.740890136700177,0.1960200837857145
549,3,2,6.5,tcrvalid,ismart,0.4,2.223321409014955,8.046104374102198,0.8588399521176767,0.21312133035208897
550,3,2,7.0,gliph,ismart,0.6,3.959090810986331,27.274513518129986,0.9957983285819098,0.11335476079203669
551,3,2,7.0,tcrvalid,ismart,0.6,5.387995746608693,34.86028416581114,1.667205538621349,0.15697900386833985
552,3,2,7.5,gliph,ismart,0.8,2.178380778267784,43.490649181298316,1.8325815469744853,0.04472753560727777
553,3,2,7.5,tcrvalid,ismart,0.8,3.128734456960091,51.95298570699059,1.2333676950457981,0.03208130416279964
554,3,2,8.0,gliph,ismart,1.0,0.7317455953525208,48.94515154370474,3.5510422521492515,0.008364714804204174
555,3,2,8.0,tcrvalid,ismart,1.0,0.44060151301748407,36.0656067923833,2.8885447234359267,0.009202039860543567
556,3,2,10.0,gliph,tcrdist,0.0,1.5745932626826813,56.74336121189525,2.506602989751187,0.009949214706063966
557,3,2,10.0,tcrvalid,tcrdist,0.0,2.3201861570726807,64.72104888325936,2.445538521415844,0.009878219714009122
558,3,2,12.0,gliph,tcrdist,0.05,3.492453723636289,44.68486478409521,1.6860088226541172,0.07432724637340991
559,3,2,12.0,tcrvalid,tcrdist,0.05,4.3286724152405665,51.276237735518144,1.1302461788127915,0.03974114364694942
560,3,2,14.0,gliph,tcrdist,0.1,3.492453723636289,44.62271900744243,1.6602750286132963,0.07432724637340991
561,3,2,14.0,tcrvalid,tcrdist,0.1,4.3286724152405665,51.2280865118856,1.1076221067707614,0.03974114364694942
562,3,2,16.0,gliph,tcrdist,0.15,3.559116458498096,43.37676155975843,1.516388305985647,0.07835848820753719
563,3,2,16.0,tcrvalid,tcrdist,0.15,4.513038142884041,50.496392764888824,1.1297222453207927,0.04476236280978256
564,3,2,18.0,gliph,tcrdist,0.2,3.695507004290679,38.7014269501111,1.5212124209635998,0.09153300799775176
565,3,2,18.0,tcrvalid,tcrdist,0.2,4.621623961393691,45.53652304255201,1.2101386677262571,0.045618586847215856
566,3,2,20.0,gliph,tcrdist,0.25,3.6541319202593647,38.003769617844924,1.5551318088920665,0.09551125553716124
567,3,2,20.0,tcrvalid,tcrdist,0.25,4.64974713103509,45.483736530026334,1.1888061203179718,0.046412669807516835
568,3,2,22.0,gliph,tcrdist,0.3,3.785922649289156,30.31695387715929,1.3924177493006478,0.1204575782863163
569,3,2,22.0,tcrvalid,tcrdist,0.3,4.939571051880154,38.28046504689861,1.167625060287283,0.0672979366759675
570,3,2,24.0,gliph,tcrdist,0.35,3.061074252825456,13.810041162783383,0.9548003319779861,0.20684012489178014
571,3,2,24.0,tcrvalid,tcrdist,0.35,4.816231851569985,21.274839328652924,4.900774610480576,1.0996807207413362
572,3,2,26.0,gliph,tcrdist,0.4,3.073332910574396,13.826313178828007,0.9357411614661878,0.20470615474233822
573,3,2,26.0,tcrvalid,tcrdist,0.4,4.830293375446129,21.259846651885095,4.875964520819983,1.098773133828171
574,3,2,28.0,gliph,tcrdist,0.45,3.035800163778216,12.880471435985612,1.073085075002414,0.24464220763021788
575,3,2,28.0,tcrvalid,tcrdist,0.45,4.807680825617657,19.773689883185323,6.319964263979336,1.5192866333200432
576,3,2,30.0,gliph,tcrdist,0.5,2.9200870037970335,10.554505953579204,0.725004173453757,0.20999062670664378
577,3,2,30.0,tcrvalid,tcrdist,0.5,2.213240962258826,7.829901837029287,4.355582290907833,1.231159420776434
578,3,2,34.0,gliph,tcrdist,0.6,2.274919175787502,6.474591644242336,0.3210014045462222,0.10440099213372338
579,3,2,34.0,tcrvalid,tcrdist,0.6,1.476483435789235,4.165189785514714,0.27320216767364724,0.09246669857314746
580,3,2,38.0,gliph,tcrdist,0.7,1.4627290751483482,2.954363692142029,0.28586177787339645,0.1386637921694786
581,3,2,38.0,tcrvalid,tcrdist,0.7,1.1046256392926046,2.2306674436806158,0.10893838070707898,0.05035182328083475
582,3,2,42.0,gliph,tcrdist,0.8,1.1577678932492814,2.02537475258191,0.08279449990091559,0.0529437442108421
583,3,2,42.0,tcrvalid,tcrdist,0.8,0.9765023456542581,1.709508080549823,0.129334329292018,0.07528260334300586
584,3,2,46.0,gliph,tcrdist,0.9,0.8773293701419774,1.3473374652006975,0.09181805964768558,0.05929876799728833
585,3,2,46.0,tcrvalid,tcrdist,0.9,0.6733974175099796,1.0370899533749227,0.06371972233761213,0.04157749978033339
586,3,2,50.0,gliph,tcrdist,1.0,0.5539814343730882,0.7329450891970579,0.03623086815329109,0.025577226331766408
587,3,2,50.0,tcrvalid,tcrdist,1.0,0.39060401365186026,0.519603993164951,0.042049896588799054,0.031034770853146394
588,3,3,0.6,gliph,tcrvalid,0.0,0.28886728998092115,96.57435897435897,7.915131689662169,0.007291034538152963
589,3,3,0.6,tcrvalid,tcrvalid,0.0,0.9171366208242953,92.54752714212962,2.3029749743086043,0.015224854243349725
590,3,3,0.88,gliph,tcrvalid,0.05185185185185185,0.574669504657725,83.27787127550906,3.3314454930859507,0.012557078136745151
591,3,3,0.88,tcrvalid,tcrvalid,0.05185185185185185,1.5866321829229733,94.16402184028473,2.223922926434808,0.015405648007382441
592,3,3,1.17,gliph,tcrvalid,0.10555555555555554,0.8826923567589651,71.73488258171896,3.2662626038501785,0.022267092890196603
593,3,3,1.17,tcrvalid,tcrvalid,0.10555555555555554,2.3194043580089447,92.56921662914672,1.5237864344941068,0.02096909430772604
594,3,3,1.45,gliph,tcrvalid,0.15740740740740738,1.2558439666773014,64.59539678217931,2.5161763165877296,0.04935630917477909
595,3,3,1.45,tcrvalid,tcrvalid,0.15740740740740738,2.64829480851913,85.82517198781987,1.4958326872693581,0.02679027452809668
596,3,3,1.74,gliph,tcrvalid,0.2111111111111111,1.569230921475797,55.54171044146619,2.9024335886962747,0.046318346447848345
597,3,3,1.74,tcrvalid,tcrvalid,0.2111111111111111,3.070146626106874,79.11215928247094,2.5764973302996093,0.026042402406133307
598,3,3,2.02,gliph,tcrvalid,0.26296296296296295,1.765386943771005,42.91572553205665,1.9668817392526419,0.0811350785566496
599,3,3,2.02,tcrvalid,tcrvalid,0.26296296296296295,3.40450564341157,68.56998821926337,2.7306867409130917,0.05754629654270027
600,3,3,2.31,gliph,tcrvalid,0.31666666666666665,1.8082960050270107,31.198952434399484,2.2980556519015978,0.08718666968312165
601,3,3,2.31,tcrvalid,tcrvalid,0.31666666666666665,3.6451134991360306,57.964908735182334,3.441917411882259,0.07788885722632219
602,3,3,2.59,gliph,tcrvalid,0.36851851851851847,1.7569560046119954,22.52607390284183,1.3915530572387076,0.09298861826075466
603,3,3,2.59,tcrvalid,tcrvalid,0.36851851851851847,3.9404137381216686,47.2832810009191,2.2601716357245647,0.11144725076079254
604,3,3,2.87,gliph,tcrvalid,0.42037037037037034,1.708683606260229,15.617710821763263,1.3127928178619641,0.11381410674495611
605,3,3,2.87,tcrvalid,tcrvalid,0.42037037037037034,4.294292346552259,38.57747335012574,1.5866081909292313,0.1472225413233342
606,3,3,3.16,gliph,tcrvalid,0.47407407407407404,1.4175199326153733,9.542238920663861,0.6660399966880671,0.07428582944637245
607,3,3,3.16,tcrvalid,tcrvalid,0.47407407407407404,3.8349817320962707,25.9216382633075,8.368845337521329,1.2230836318175196
608,3,3,3.44,gliph,tcrvalid,0.5259259259259259,1.2933737188426324,6.610477879939323,0.9449433553472749,0.1737334092639557
609,3,3,3.44,tcrvalid,tcrvalid,0.5259259259259259,1.195250391977018,6.128695676048403,1.127185084311611,0.23228058697649964
610,3,3,3.73,gliph,tcrvalid,0.5796296296296296,1.0773201595351687,4.242242838543559,0.7030367886423425,0.17556214729651565
611,3,3,3.73,tcrvalid,tcrvalid,0.5796296296296296,0.7522992734079613,2.997482294828218,0.3874378920447135,0.1027618112269812
612,3,3,4.01,gliph,tcrvalid,0.6314814814814814,0.7187284650390403,2.2565762002812075,0.477385444512982,0.1454464399207416
613,3,3,4.01,tcrvalid,tcrvalid,0.6314814814814814,0.43591743214022555,1.396091094431156,0.3845753618883471,0.11629117291789327
614,3,3,4.29,gliph,tcrvalid,0.6833333333333332,0.5386535314263149,1.3842632333972624,0.2263671947210215,0.08431440758245265
615,3,3,4.29,tcrvalid,tcrvalid,0.6833333333333332,0.27185938283836586,0.7068578138836021,0.2626590621469489,0.10097180792394701
616,3,3,4.58,gliph,tcrvalid,0.7370370370370369,0.2781396722266512,0.6022537846911095,0.11690778373361667,0.052967636714241796
617,3,3,4.58,tcrvalid,tcrvalid,0.7370370370370369,0.17264734291036593,0.377064567805489,0.10666043341618471,0.048085599498480916
618,3,3,4.86,gliph,tcrvalid,0.788888888888889,0.2022837075401561,0.3766100644148306,0.08970250163295335,0.047400848613442285
619,3,3,4.86,tcrvalid,tcrvalid,0.788888888888889,0.10780841311909009,0.20194616029463885,0.11592710921842282,0.06150007833376449
620,3,3,5.15,gliph,tcrvalid,0.8425925925925927,0.10191119091490526,0.16799806793488692,0.059702862243221265,0.03596010154302453
621,3,3,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.07577618593671587,0.12472229621546069,0.04959790676872872,0.030375162560689308
622,3,3,5.43,gliph,tcrvalid,0.8944444444444444,0.06589750803686281,0.09813917869059999,0.03241496421913851,0.02173901271487805
623,3,3,5.43,tcrvalid,tcrvalid,0.8944444444444444,0.0382786875055902,0.05704912144253906,0.03535203873165628,0.023707748576460536
624,3,3,5.5,gliph,ismart,0.0,0.36625412039899413,0.7112597245501499,0.13194148580927306,0.06812258509164863
625,3,3,5.5,tcrvalid,ismart,0.0,0.19607855685643316,0.3894711907891295,0.10821970303380885,0.055406070266137385
626,3,3,5.72,gliph,tcrvalid,0.9481481481481481,0.06359777671689941,0.08706932705354473,0.02571595663773992,0.018789307173863682
627,3,3,5.72,tcrvalid,tcrvalid,0.9481481481481481,0.03593640212061033,0.04917309651182735,0.03397687550739211,0.024758526272457473
628,3,3,6.0,gliph,ismart,0.2,0.563167149041489,1.4800768658458536,0.34910737288306887,0.1327285530910993
629,3,3,6.0,gliph,tcrvalid,1.0,0.06283119975420139,0.08028505339544076,0.02206592736818,0.01724983558955053
630,3,3,6.0,tcrvalid,ismart,0.2,0.4335719103993079,1.1726745435850607,0.2532031959055218,0.09262324274349955
631,3,3,6.0,tcrvalid,tcrvalid,1.0,0.0031257325935766097,0.00399600399600399,0.01263647416650699,0.00988443435232748
632,3,3,6.5,gliph,ismart,0.4,1.4336253917496662,8.057286355126704,1.0201033092498977,0.18856268865340942
633,3,3,6.5,tcrvalid,ismart,0.4,0.8507406229000803,4.704538344727029,1.1836838694063914,0.2076733003277936
634,3,3,7.0,gliph,ismart,0.6,2.2664995697960455,34.686524539050474,1.9432015899438868,0.11011110423311816
635,3,3,7.0,tcrvalid,ismart,0.6,3.7560549689155116,49.78799969109415,2.627256528855646,0.1563805845020476
636,3,3,7.5,gliph,ismart,0.8,0.8014732875225266,64.78983134545331,5.173087822220344,0.03032133315431977
637,3,3,7.5,tcrvalid,ismart,0.8,1.728811202368977,77.93861600295972,1.7473541009757951,0.0314464002254073
638,3,3,8.0,gliph,ismart,1.0,0.14558271807150852,81.84591537494764,13.286833180423768,2.5764861552078885e-05
639,3,3,8.0,tcrvalid,ismart,1.0,0.048435304050342756,63.6060606060606,23.514513684987076,0.0049469820111901
640,3,3,10.0,gliph,tcrdist,0.0,0.5746686239664811,88.81041882615447,5.025888407977035,0.00010170340086355677
641,3,3,10.0,tcrvalid,tcrdist,0.0,1.5678832808978023,90.84243820793378,1.824815656565926,0.007470523511261139
642,3,3,12.0,gliph,tcrdist,0.05,1.8941079020514686,63.97760167615189,3.448339659387801,0.06490457359968449
643,3,3,12.0,tcrvalid,tcrdist,0.05,3.2865404301701147,80.19380740467997,2.0556196960601003,0.0330998288511651
644,3,3,14.0,gliph,tcrdist,0.1,1.8941079020514686,63.97760167615189,3.448339659387801,0.06490457359968449
645,3,3,14.0,tcrvalid,tcrdist,0.1,3.2865404301701147,80.19380740467997,2.0556196960601003,0.0330998288511651
646,3,3,16.0,gliph,tcrdist,0.15,1.9592381872925564,62.392025742032935,3.5782975135785398,0.07138035269699985
647,3,3,16.0,tcrvalid,tcrdist,0.15,3.444344633670434,78.58852420261239,1.932976732629448,0.031120565748287414
648,3,3,18.0,gliph,tcrdist,0.2,2.0312660820914794,54.15329059021874,4.512561441226569,0.08593440475702578
649,3,3,18.0,tcrvalid,tcrdist,0.2,3.5029348453382667,71.6484652698452,3.0652324440759435,0.042146909005634205
650,3,3,20.0,gliph,tcrdist,0.25,1.9898909980601656,52.532705226150256,4.7144503601368255,0.08832583458185854
651,3,3,20.0,tcrvalid,tcrdist,0.25,3.5029348453382667,71.3596904091507,3.149589525677065,0.042146909005634205
652,3,3,22.0,gliph,tcrdist,0.3,2.1431375493480638,39.15872085194438,3.142760110011645,0.1262920673876824
653,3,3,22.0,tcrvalid,tcrdist,0.3,3.864628397111079,59.78271357687343,2.2488688073364065,0.05699251792572416
654,3,3,24.0,gliph,tcrdist,0.35,1.5064016024675673,11.5137157946907,1.4781472672995843,0.1994435275747533
655,3,3,24.0,tcrvalid,tcrdist,0.35,3.7537906612538343,26.873107139588335,8.08269733260686,1.1139477508832585
656,3,3,26.0,gliph,tcrdist,0.4,1.5033357635774007,11.4671424382629,1.4582849768494737,0.19711811073238536
657,3,3,26.0,tcrvalid,tcrdist,0.4,3.7537906612538343,26.774166925249254,8.05024077371775,1.1139477508832585
658,3,3,28.0,gliph,tcrdist,0.45,1.4703991914243937,10.246035176474985,1.6020847335785835,0.22601606959077375
659,3,3,28.0,tcrvalid,tcrdist,0.45,3.5858730536998316,23.410364207946234,10.098318348703877,1.5323487471440838
660,3,3,30.0,gliph,tcrdist,0.5,1.4052595714878504,7.747701831900331,1.1576084331432275,0.21263094728493412
661,3,3,30.0,tcrvalid,tcrdist,0.5,1.040647975177459,5.438726018119562,6.330590728319737,1.217977353792673
662,3,3,34.0,gliph,tcrdist,0.6,1.0382331196775278,4.031499496644206,0.3464539864729427,0.08447194337409501
663,3,3,34.0,tcrvalid,tcrdist,0.6,0.5038800786721642,1.909348222109875,0.2354907079602427,0.06264290453830593
664,3,3,38.0,gliph,tcrdist,0.7,0.5447859720910013,1.299999249383622,0.28542622019799846,0.11661407404247331
665,3,3,38.0,tcrvalid,tcrdist,0.7,0.3937279156197173,0.9389553041289507,0.07849629325271679,0.03378345834320488
666,3,3,42.0,gliph,tcrdist,0.8,0.3930725754571279,0.7798233858117339,0.09684213329523661,0.05031248955815167
667,3,3,42.0,tcrvalid,tcrdist,0.8,0.3109152915846941,0.6191910748195937,0.11533919699383265,0.058408326683601124
668,3,3,46.0,gliph,tcrdist,0.9,0.29040302773330545,0.48660614173983213,0.08258196968153088,0.05039708483565678
669,3,3,46.0,tcrvalid,tcrdist,0.9,0.14061456677863057,0.2371496449336087,0.045558577992371126,0.027047266278484708
670,3,3,50.0,gliph,tcrdist,1.0,0.1386882798551459,0.19228693478728381,0.025065433119619063,0.017872272170630882
671,3,3,50.0,tcrvalid,tcrdist,1.0,0.04374597283344346,0.06109277399170269,0.022019222561433394,0.015706832325116146
672,4,2,0.6,gliph,tcrvalid,0.0,0.877882042408037,54.025765250423284,3.2153755403822886,0.011181716962849978
673,4,2,0.6,tcrvalid,tcrvalid,0.0,1.3715852992791944,64.4656925243315,2.461749850861953,0.013081510777202076
674,4,2,0.88,gliph,tcrvalid,0.05185185185185185,1.2567449123367858,47.33851648338235,2.8553390206179077,0.016968591660368623
675,4,2,0.88,tcrvalid,tcrvalid,0.05185185185185185,2.0383898639466382,60.407129257334645,3.1423257308187287,0.04247074922212161
676,4,2,1.17,gliph,tcrvalid,0.10555555555555554,1.6760683422752887,40.98587638690226,1.8426366987057767,0.023468169414990133
677,4,2,1.17,tcrvalid,tcrvalid,0.10555555555555554,2.540826062590075,53.49661244202605,2.0143398392135152,0.05265467127535278
678,4,2,1.45,gliph,tcrvalid,0.15740740740740738,2.0996838429120137,36.33259540461076,1.2125668812794828,0.03547768164330859
679,4,2,1.45,tcrvalid,tcrvalid,0.15740740740740738,2.86457880114165,46.036312318707644,1.8564247272976953,0.04095243298031
680,4,2,1.74,gliph,tcrvalid,0.2111111111111111,2.4111124840161193,31.155341298296815,1.0602329918325613,0.054503018901752985
681,4,2,1.74,tcrvalid,tcrvalid,0.2111111111111111,3.290438483507183,40.63336736225231,1.0861175274448691,0.04859187699735854
682,4,2,2.02,gliph,tcrvalid,0.26296296296296295,2.592573461057834,25.42821496975702,0.9315136098696852,0.06237226353388736
683,4,2,2.02,tcrvalid,tcrvalid,0.26296296296296295,3.5967577261975925,34.292624564614236,1.1549578197448833,0.06874169370211063
684,4,2,2.31,gliph,tcrvalid,0.31666666666666665,2.6152538177793234,19.656884089827827,0.5396510345127664,0.06758978856707355
685,4,2,2.31,tcrvalid,tcrvalid,0.31666666666666665,3.926734711452517,29.276976511877685,0.7827313650402664,0.08713097637742787
686,4,2,2.59,gliph,tcrvalid,0.36851851851851847,2.5269751348688483,15.208995664194143,0.5224618614225378,0.10830696092173829
687,4,2,2.59,tcrvalid,tcrvalid,0.36851851851851847,4.133434142676881,24.528371518137465,0.6614095819590311,0.09888422940643922
688,4,2,2.87,gliph,tcrvalid,0.42037037037037034,2.3148610130038687,11.181327515394885,0.6753132373307796,0.13606337592139003
689,4,2,2.87,tcrvalid,tcrvalid,0.42037037037037034,4.318969940791571,20.710831513156364,0.6078344707108546,0.10880021277606297
690,4,2,3.16,gliph,tcrvalid,0.47407407407407404,2.0494144024293526,8.000391218996928,0.5609462409706742,0.1306448784814852
691,4,2,3.16,tcrvalid,tcrvalid,0.47407407407407404,3.044503880700747,11.815962323337763,5.239391084483636,1.3230122116070389
692,4,2,3.44,gliph,tcrvalid,0.5259259259259259,1.9004489762104513,6.087505551057697,0.7034766583511547,0.19395966443215493
693,4,2,3.44,tcrvalid,tcrvalid,0.5259259259259259,1.8279479310010818,5.820306433434465,0.5264488322798488,0.1752954385956573
694,4,2,3.73,gliph,tcrvalid,0.5796296296296296,1.5283191211299116,4.097787635215569,0.45616825654889165,0.15759850640582287
695,4,2,3.73,tcrvalid,tcrvalid,0.5796296296296296,1.282558739717818,3.439543374853143,0.2043082191973761,0.07856551486966573
696,4,2,4.01,gliph,tcrvalid,0.6314814814814814,1.1874676366308932,2.7146530067782875,0.2207991405762119,0.09983939885359241
697,4,2,4.01,tcrvalid,tcrvalid,0.6314814814814814,1.012970957138713,2.3248960892356205,0.20923824745041522,0.08919739363973353
698,4,2,4.29,gliph,tcrvalid,0.6833333333333332,0.8840118969498667,1.7573419160738328,0.24943542260302248,0.12626149047367308
699,4,2,4.29,tcrvalid,tcrvalid,0.6833333333333332,0.7365396732601277,1.467657309866834,0.15757984858390686,0.0791881771736063
700,4,2,4.58,gliph,tcrvalid,0.7370370370370369,0.5995588794803575,1.0538969280591206,0.12254530512762613,0.07095520061214752
701,4,2,4.58,tcrvalid,tcrvalid,0.7370370370370369,0.5503779925157837,0.9709295444779847,0.09804374087802967,0.05484810932842703
702,4,2,4.86,gliph,tcrvalid,0.788888888888889,0.44629694803634445,0.7055754861260091,0.06462041726059599,0.04043348611666829
703,4,2,4.86,tcrvalid,tcrvalid,0.788888888888889,0.3822734809691333,0.6052254356710087,0.07119618599974184,0.04272962332562341
704,4,2,5.15,gliph,tcrvalid,0.8425925925925927,0.33472335916679236,0.48386202857671795,0.05327738526095577,0.0374852224354604
705,4,2,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.2976012346353009,0.43037840775776,0.03707167176495153,0.024682333798468088
