,Unnamed: 0,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,eps,minsize,spike_x,label_reference,fold,epsilon_scaled
6,4,,1437,1293,33.988618727366784,3.2126228660113814,33.98520358011278,46.99355337081904,1.0347146774276994,3.044603440401888,tcrdist,30.0,2,5,tcrvalid,4,0.5
7,0,4.0,421,358,23.47646145887222,3.2126228660113814,23.4776760308345,31.424551529375197,0.3155879766154483,1.3442044953724108,tcrdist,30.0,3,5,tcrvalid,4,0.5
8,5,,1463,1316,33.04707708225556,2.6228660113812725,33.040149006622514,47.30148876711767,0.9985513245033112,3.0222361415596617,tcrdist,30.0,2,5,tcrvalid,5,0.5
9,0,5.0,427,357,22.327987584066214,2.6228660113812725,22.319950331125828,32.79175191169354,0.294908940397351,1.321279554937413,tcrdist,30.0,3,5,tcrvalid,5,0.5
10,6,,1402,1257,33.369548347043306,3.13001189921879,33.355756791720566,47.19661686886024,1.1177231565329884,3.350915296307788,tcrdist,30.0,2,5,tcrvalid,6,0.5
11,0,6.0,427,365,23.281080242123235,3.13001189921879,23.265200517464425,32.59872798628116,0.3932729624838292,1.690391459074733,tcrdist,30.0,3,5,tcrvalid,6,0.5
12,7,,1454,1307,33.67822038282463,2.7884117951370926,33.66792569979821,47.35342247971907,1.0813887307911212,3.2119256185646226,tcrdist,30.0,2,5,tcrvalid,7,0.5
13,0,7.0,428,366,23.06259699948267,2.7884117951370926,23.05582863351788,32.71466421848489,0.3518393956640968,1.526032315978456,tcrdist,30.0,3,5,tcrvalid,7,0.5
14,8,,1453,1316,33.026383859286085,2.8401448525607864,33.026383859286085,47.17548755212717,1.0191412312467667,3.085839598997494,tcrdist,30.0,2,5,tcrvalid,8,0.5
15,0,8.0,437,374,22.51422659079152,2.8401448525607864,22.51422659079152,32.82833733007046,0.3155716502845318,1.4016544117647058,tcrdist,30.0,3,5,tcrvalid,8,0.5
16,9,,1427,1277,33.03668443110674,3.3942153464065816,33.02282254308337,47.64504373073285,0.983284169124877,2.977589719479705,tcrdist,30.0,2,5,tcrvalid,9,0.5
17,0,9.0,412,345,22.533243648781497,3.3942153464065816,22.527557832634685,33.22688690231981,0.2587589918749676,1.1486331265793706,tcrdist,30.0,3,5,tcrvalid,9,0.5
18,10,,1394,1252,33.050452781371284,2.783958602846054,33.04352326243337,47.0130471869406,1.1333643844123584,3.4299138606108066,tcrdist,30.0,2,5,tcrvalid,10,0.5
19,0,10.0,429,368,23.063389391979303,2.783958602846054,23.05542617605962,32.25218596409135,0.4191895668374476,1.818181818181818,tcrdist,30.0,3,5,tcrvalid,10,0.5
0,1,,1399,1273,40.89403973509934,4.997930463576159,40.89403973509934,46.18395842839448,0.7760761589403974,1.8977732793522264,tcrdist,34.0,2,5,tcrvalid,1,0.6
1,0,1.0,433,370,30.89817880794702,4.997930463576159,30.89817880794702,31.78142688527453,0.2483443708609271,0.8037508372404555,tcrdist,34.0,3,5,tcrvalid,1,0.6
2,2,,1377,1240,42.00041395011901,5.686639759908931,41.99441109501139,46.45373940703269,0.9366590767956944,2.230437461491066,tcrdist,34.0,2,5,tcrvalid,2,0.6
3,0,2.0,442,381,32.32432991824485,5.686639759908931,32.31732560546471,31.938459645891445,0.2949699855102463,0.912730184147318,tcrdist,34.0,3,5,tcrvalid,2,0.6
4,3,,1375,1232,41.45281456953642,5.044495033112582,41.446755665942256,46.3666498145,0.9417365207492496,2.272159800249688,tcrdist,34.0,2,5,tcrvalid,3,0.6
5,0,3.0,442,373,31.79842715231788,5.044495033112582,31.79654351650626,32.02294908356899,0.3363344716961606,1.0577705451586656,tcrdist,34.0,3,5,tcrvalid,3,0.6
6,4,,1398,1265,41.91412312467667,5.075012933264356,41.91111800920896,46.098255083634896,0.8381188887164365,1.9997531168991485,tcrdist,34.0,2,5,tcrvalid,4,0.6
7,0,4.0,446,377,32.06414899120538,5.075012933264356,32.0658078534844,32.05237804242506,0.3155879766154483,0.984188447886415,tcrdist,34.0,3,5,tcrvalid,4,0.6
8,5,,1397,1257,40.90015519917227,4.221417485773409,40.89403973509934,46.76274316985056,0.8899006622516556,2.1761133603238867,tcrdist,34.0,2,5,tcrvalid,5,0.6
9,0,5.0,414,346,30.729436109674083,4.221417485773409,30.72226821192053,32.19215509246674,0.3000827814569536,0.9767598518019536,tcrdist,34.0,3,5,tcrvalid,5,0.6
10,6,,1359,1229,41.414454964043664,4.790728956490248,41.402328589909445,46.62630146915955,0.9003880983182406,2.1747281589801277,tcrdist,34.0,2,5,tcrvalid,6,0.6
11,0,6.0,405,339,31.54327694138341,4.790728956490248,31.529107373868047,32.012700485402014,0.3415265200517464,1.0832102412604627,tcrdist,34.0,3,5,tcrvalid,6,0.6
12,7,,1394,1249,41.62441800310398,4.821520951888257,41.61535675479899,46.81683374647442,0.874424380400476,2.101206017655104,tcrdist,34.0,2,5,tcrvalid,7,0.6
13,0,7.0,421,352,31.55716502845318,4.821520951888257,31.55171521705386,32.57165378286303,0.279401873027371,0.8855362413906199,tcrdist,34.0,3,5,tcrvalid,7,0.6
14,8,,1397,1259,41.07604759441283,4.749094671495086,41.07604759441283,46.38140432896255,0.8432488360062079,2.052896725440806,tcrdist,34.0,2,5,tcrvalid,8,0.6
15,0,8.0,437,362,31.14330056906363,4.749094671495086,31.14330056906363,32.48242985711827,0.305225038799793,0.9800664451827242,tcrdist,34.0,3,5,tcrvalid,8,0.6
16,9,,1402,1257,40.47705282765044,4.827443472861799,40.46473114940744,46.9886040645577,0.8901309320498887,2.199769791533444,tcrdist,34.0,2,5,tcrvalid,9,0.6
17,0,9.0,421,356,30.32545144098929,4.827443472861799,30.31620348807121,32.489365554655315,0.2432334523624696,0.802321611471492,tcrdist,34.0,3,5,tcrvalid,9,0.6
18,10,,1340,1202,40.63130659767141,4.4864165588615785,40.62516172436992,46.65888667409908,0.8332039538373959,2.050955414012739,tcrdist,34.0,2,5,tcrvalid,10,0.6
19,0,10.0,403,337,30.93402328589909,4.4864165588615785,30.926874708896133,31.81863062851804,0.2432334523624696,0.786479250334672,tcrdist,34.0,3,5,tcrvalid,10,0.6
0,1,,1021,927,55.04449503311258,10.973716887417218,55.04449503311258,46.385947511701225,0.6415562913907285,1.1655230754770185,tcrdist,38.0,2,5,tcrvalid,1,0.7
1,0,1.0,311,269,47.69764072847682,10.973716887417218,47.69764072847682,31.86512028761077,0.2379966887417218,0.4989695194706584,tcrdist,38.0,3,5,tcrvalid,1,0.7
2,2,,1016,920,55.75390665424816,11.311187001966264,55.74932726143656,46.51627314026104,0.5847650589939971,1.0489185927782418,tcrdist,38.0,2,5,tcrvalid,2,0.7
3,0,2.0,300,259,48.34419952395736,11.311187001966264,48.33885323949493,31.70177836835072,0.1811219209273442,0.3746922171073761,tcrdist,38.0,3,5,tcrvalid,2,0.7
4,3,,1022,923,55.54635761589404,11.537665562913908,55.5417572182552,45.96596633855985,0.5950532960778226,1.071362027203279,tcrdist,38.0,2,5,tcrvalid,3,0.7
5,0,3.0,310,266,48.17880794701987,11.537665562913908,48.17344509986547,30.89425031615539,0.2224981889682293,0.4618689581095596,tcrdist,38.0,3,5,tcrvalid,3,0.7
6,4,,1038,937,55.742369374030005,20.367304707708225,55.74007967303016,46.01602266764572,0.6363495266180351,1.1416372749211063,tcrdist,38.0,2,5,tcrvalid,4,0.7
7,0,4.0,320,275,48.31350232798759,20.367304707708225,48.31600186248642,31.139473528175824,0.2483315225826478,0.5139736588499839,tcrdist,38.0,3,5,tcrvalid,4,0.7
8,5,,1039,949,55.17330574236937,11.169167097775478,55.16866721854305,45.80921611730262,0.5846440397350994,1.0597392853793492,tcrdist,38.0,2,5,tcrvalid,5,0.7
9,0,5.0,320,281,47.73409208484222,11.169167097775478,47.72868377483444,30.76804858086693,0.2121274834437086,0.4444444444444444,tcrdist,38.0,3,5,tcrvalid,5,0.7
10,6,,1103,1002,55.62626105851312,11.345646437994723,55.61707632600259,46.69144189047518,0.6364812419146184,1.1443989579456644,tcrdist,38.0,2,5,tcrvalid,6,0.7
11,0,6.0,319,272,47.51409798747995,11.345646437994723,47.503234152652006,32.447211301548975,0.2328589909443725,0.4901960784313725,tcrdist,38.0,3,5,tcrvalid,6,0.7
12,7,,1040,941,55.72167615106053,11.98137609932747,55.714803125161694,46.96955462414567,0.6674600300098308,1.1979940564635958,tcrdist,38.0,2,5,tcrvalid,7,0.7
13,0,7.0,294,253,48.00310398344542,11.98137609932747,48.00020696435039,31.62699594935883,0.2069643503906452,0.4311738708634257,tcrdist,38.0,3,5,tcrvalid,7,0.7
14,8,,1062,972,55.25090532850491,11.57785825142266,55.25090532850491,46.96930722574609,0.5483704086911536,0.99250936329588,tcrdist,38.0,2,5,tcrvalid,8,0.7
15,0,8.0,269,235,47.04604242110709,11.57785825142266,47.04604242110709,30.971763099413945,0.1551991722710812,0.3298878381350341,tcrdist,38.0,3,5,tcrvalid,8,0.7
16,9,,1047,954,55.13012883530812,18.766492471671757,55.12084044920561,46.7721047836872,0.6365471200124204,1.154821143554596,tcrdist,38.0,2,5,tcrvalid,9,0.7
17,0,9.0,294,255,47.33792104310032,18.766492471671757,47.32701961393158,32.04215547115815,0.2432334523624696,0.5139420448332422,tcrdist,38.0,3,5,tcrvalid,9,0.7
18,10,,1021,915,54.54592496765847,11.342820181112549,54.54122030740568,46.56144008309748,0.6520726595249184,1.1955593509820666,tcrdist,38.0,2,5,tcrvalid,10,0.7
19,0,10.0,303,257,47.11513583441138,11.342820181112549,47.10966206075661,31.647624834463784,0.2277079128499715,0.4833571350104361,tcrdist,38.0,3,5,tcrvalid,10,0.7
0,1,,882,807,62.349958609271525,25.7760761589404,62.349958609271525,46.48334294694959,0.5380794701986755,0.8629989212513485,tcrdist,42.0,2,5,tcrvalid,1,0.8
1,0,1.0,260,230,55.91370033112583,25.7760761589404,55.91370033112583,31.53195568926746,0.1862582781456953,0.3331174238919219,tcrdist,42.0,3,5,tcrvalid,1,0.8
2,2,,859,780,62.96181310152127,27.40349787850564,62.95797971434486,46.61032554046459,0.5278410267025461,0.838402104224889,tcrdist,42.0,2,5,tcrvalid,2,0.8
3,0,2.0,252,223,56.68012004553452,27.40349787850564,56.67563651417926,30.905831901821795,0.1345477126888843,0.237399561723886,tcrdist,42.0,3,5,tcrvalid,2,0.8
4,3,,865,784,63.02255794701987,25.920943708609272,63.01873124288523,46.341732669143234,0.4760426368622581,0.7553986369981115,tcrdist,42.0,2,5,tcrvalid,3,0.8
5,0,3.0,252,220,56.67942880794702,25.920943708609272,56.67494566904688,30.895233169876583,0.1345337886784642,0.2373778873368027,tcrdist,42.0,3,5,tcrvalid,3,0.8
6,4,,873,791,63.37299534402483,26.51836523538541,63.371100419059445,46.46125695460832,0.5535723524238191,0.8735406971997715,tcrdist,42.0,2,5,tcrvalid,4,0.8
7,0,4.0,260,225,57.03052250387998,26.51836523538541,57.03347301981479,31.19491277451177,0.1862486419369858,0.3265602322206096,tcrdist,42.0,3,5,tcrvalid,4,0.8
8,5,,910,824,63.00051733057424,24.992240041386445,62.996688741721854,46.654594424276986,0.5639486754966887,0.8952036793692509,tcrdist,42.0,2,5,tcrvalid,5,0.8
9,0,5.0,251,219,56.1821003621314,24.992240041386445,56.17756622516556,30.50072082108389,0.1810844370860927,0.3223429729231902,tcrdist,42.0,3,5,tcrvalid,5,0.8
10,6,,953,869,62.97790884163692,25.25738527601014,62.97024579560155,46.35999483345878,0.574385510996119,0.9121538335113814,tcrdist,42.0,2,5,tcrvalid,6,0.8
11,0,6.0,288,252,56.09705623674272,25.25738527601014,56.08796895213454,31.531510681549364,0.1914618369987063,0.3413599040501891,tcrdist,42.0,3,5,tcrvalid,6,0.8
12,7,,906,822,63.11433005690636,26.07863424728401,63.10860454286749,47.19848904496871,0.6157189424121695,0.9756497499385096,tcrdist,42.0,2,5,tcrvalid,7,0.8
13,0,7.0,244,217,56.26487325400931,26.07863424728401,56.2632586536969,30.991110962055977,0.1862679153515807,0.3310649255103917,tcrdist,42.0,3,5,tcrvalid,7,0.8
14,8,,902,824,62.66425245732023,26.497672012415933,62.66425245732023,46.54623419288246,0.4552509053285049,0.7264921984644597,tcrdist,42.0,2,5,tcrvalid,8,0.8
15,0,8.0,251,226,55.9286083807553,26.497672012415933,55.9286083807553,31.014753952111477,0.1138127263321262,0.2034964388123208,tcrdist,42.0,3,5,tcrvalid,8,0.8
16,9,,874,801,62.673979407047135,26.41899932736586,62.66625265227967,46.66419718642017,0.5589194224499301,0.891898587827236,tcrdist,42.0,2,5,tcrvalid,9,0.8
17,0,9.0,253,226,56.247736327417606,26.41899932736586,56.238679294105474,31.55932150565704,0.1966568338249754,0.3496825250759179,tcrdist,42.0,3,5,tcrvalid,9,0.8
18,10,,894,818,62.08020698576973,25.29883570504528,62.07628215080474,46.45054195241698,0.4812917248874398,0.775323051271363,tcrdist,42.0,2,5,tcrvalid,10,0.8
19,0,10.0,257,228,55.48771021992238,25.29883570504528,55.48310303783057,31.427177064049737,0.1500802152874812,0.2704971551161272,tcrdist,42.0,3,5,tcrvalid,10,0.8
0,1,,696,646,70.1314155629139,44.89341887417218,70.1314155629139,47.31419375386501,0.3362996688741722,0.4795278495020287,tcrdist,46.0,2,5,tcrvalid,1,0.9
1,0,1.0,175,158,64.74027317880795,44.89341887417218,64.74027317880795,31.318164872514565,0.0465645695364238,0.0719251977942939,tcrdist,46.0,3,5,tcrvalid,1,0.9
2,2,,649,591,70.21628893718307,45.886370692331575,70.21320637549162,46.734624577074975,0.367418753881184,0.5232900943396226,tcrdist,46.0,2,5,tcrvalid,2,0.9
3,0,2.0,183,165,65.3937700507089,45.886370692331575,65.39018836679776,29.94957022142983,0.0465742082384599,0.0712250712250712,tcrdist,46.0,3,5,tcrvalid,2,0.9
4,3,,704,650,70.67984271523179,45.06415562913907,70.67680844458243,46.44703386068616,0.3259857187208941,0.4612343509773775,tcrdist,46.0,2,5,tcrvalid,3,0.9
5,0,3.0,188,172,65.34043874172185,45.06415562913907,65.33685190934493,29.51442466980348,0.0465693883886991,0.0712758374910905,tcrdist,46.0,3,5,tcrvalid,3,0.9
6,4,,681,628,70.81738230729437,45.78375581996896,70.81587252315174,46.98679652092476,0.3776708572611102,0.5333138515488018,tcrdist,46.0,2,5,tcrvalid,4,0.9
7,0,4.0,182,167,65.65442317640972,45.78375581996896,65.65781985617465,30.208837531592067,0.0620828806456619,0.0945551965960129,tcrdist,46.0,3,5,tcrvalid,4,0.9
8,5,,709,655,69.80341438178996,43.74547335747543,69.80028973509934,47.45116106373483,0.3725165562913907,0.533689126084056,tcrdist,46.0,2,5,tcrvalid,5,0.9
9,0,5.0,179,164,64.31971029487843,43.74547335747543,64.31601821192054,31.524431252446924,0.0620860927152317,0.0965328613948998,tcrdist,46.0,3,5,tcrvalid,5,0.9
10,6,,712,665,70.45889595943919,44.456516115681104,70.45278137128072,46.64559386931183,0.3363518758085381,0.4774146162320969,tcrdist,46.0,2,5,tcrvalid,6,0.9
11,0,6.0,194,178,65.0990739303637,44.456516115681104,65.09184993531694,30.4724888399486,0.0465717981888745,0.0715478177915573,tcrdist,46.0,3,5,tcrvalid,6,0.9
12,7,,737,681,70.38282462493534,45.3543714433523,70.3782273503389,46.7025095791568,0.3777099394629275,0.5366857815027202,tcrdist,46.0,2,5,tcrvalid,7,0.9
13,0,7.0,203,189,64.85773409208484,45.3543714433523,64.85745330366845,30.39285497457418,0.0620893051171935,0.0957319505384922,tcrdist,46.0,3,5,tcrvalid,7,0.9
14,8,,716,660,70.1034661148474,44.449042938437664,70.1034661148474,46.93596160287753,0.3569580962234868,0.5091875138366172,tcrdist,46.0,2,5,tcrvalid,8,0.9
15,0,8.0,184,166,64.59906880496638,44.449042938437664,64.59906880496638,30.73993754163212,0.0775995861355406,0.1201249299271242,tcrdist,46.0,3,5,tcrvalid,8,0.9
16,9,,686,635,69.97982097583692,43.98509856677188,69.97360658282875,46.896438301736055,0.351912228949956,0.5029213815546187,tcrdist,46.0,2,5,tcrvalid,9,0.9
17,0,9.0,182,159,64.76431934599265,43.98509856677188,64.7570253066294,31.43382788456558,0.0931532370749883,0.1438503955885878,tcrdist,46.0,3,5,tcrvalid,9,0.9
18,10,,676,623,69.82147477360931,44.21733505821475,69.81835118770377,47.45638625468175,0.3674377684624541,0.5262767771106663,tcrdist,46.0,2,5,tcrvalid,10,0.9
19,0,10.0,168,152,64.5640362225097,44.21733505821475,64.56036847280443,31.43164945336225,0.0776276975624903,0.1202404809619238,tcrdist,46.0,3,5,tcrvalid,10,0.9
0,1,,441,416,79.43915562913908,56.33278145695364,79.43915562913908,47.09661538831124,0.191432119205298,0.2409795493031132,tcrdist,50.0,2,5,tcrvalid,1,1.0
1,0,1.0,106,103,75.9726821192053,56.33278145695364,75.9726821192053,29.90195647401184,0.0155215231788079,0.0204304004358485,tcrdist,50.0,3,5,tcrvalid,1,1.0
2,2,,411,382,79.0955189899617,56.814653834212976,79.09335541295798,48.12817817924336,0.2121713930863175,0.2682543836691965,tcrdist,50.0,2,5,tcrvalid,2,1.0
3,0,2.0,90,84,75.77356928490117,56.814653834212976,75.77106189194784,30.89645812965576,0.0155247360794866,0.0204890042343942,tcrdist,50.0,3,5,tcrvalid,2,1.0
4,3,,420,391,79.89445364238411,57.17094370860927,79.89237296905723,47.1059674455196,0.2069750595053296,0.2590673575129533,tcrdist,50.0,2,5,tcrvalid,3,1.0
5,0,3.0,103,96,76.61423841059603,57.17094370860927,76.61181827589776,29.946663370079957,0.0310462589257994,0.0405241118465486,tcrdist,50.0,3,5,tcrvalid,3,1.0
6,4,,431,405,80.20175892395241,57.72891877909984,80.20073464742097,47.74020934857556,0.2121165088726783,0.264482002322281,tcrdist,50.0,2,5,tcrvalid,4,1.0
7,0,4.0,97,93,76.74599068804966,57.72891877909984,76.7499611981996,30.68072401274297,0.0310414403228309,0.0404448938321536,tcrdist,50.0,3,5,tcrvalid,4,1.0
8,5,,452,415,79.22400413864459,55.93378168649768,79.22185430463576,48.054177066595145,0.2224751655629139,0.2808254963427377,tcrdist,50.0,2,5,tcrvalid,5,1.0
9,0,5.0,101,90,75.5923435075013,55.93378168649768,75.5898178807947,31.390970634663415,0.0155215231788079,0.0205338809034907,tcrdist,50.0,3,5,tcrvalid,5,1.0
10,6,,436,411,79.80754306999845,57.44735889078586,79.80336351875809,47.61009884842393,0.1914618369987063,0.2399170016859032,tcrdist,50.0,2,5,tcrvalid,6,1.0
11,0,6.0,102,97,76.35159604738993,57.44735889078586,76.34670116429496,31.451010763851333,0.0155239327296248,0.0203334688897925,tcrdist,50.0,3,5,tcrvalid,6,1.0
12,7,,442,413,79.92240041386447,56.83911019141231,79.91928390334765,47.50475727408479,0.238009002949242,0.2978117311925418,tcrdist,50.0,2,5,tcrvalid,7,1.0
13,0,7.0,100,96,76.3838592860838,56.83911019141231,76.38536762042739,27.97102715145475,0.0155223262792983,0.0203210729526519,tcrdist,50.0,3,5,tcrvalid,7,1.0
14,8,,407,384,79.52405587170202,56.92188308329023,79.52405587170202,47.68681512614594,0.1862390067252974,0.234192037470726,tcrdist,50.0,2,5,tcrvalid,8,1.0
15,0,8.0,90,84,76.24418003103983,56.92188308329023,76.24418003103983,31.20593062601549,0.0310398344542162,0.0407110869860225,tcrdist,50.0,3,5,tcrvalid,8,1.0
16,9,,430,405,79.28804263465618,56.30465152377503,79.28375511049009,47.0700354148373,0.2070071934999741,0.2610966057441253,tcrdist,50.0,2,5,tcrvalid,9,1.0
17,0,9.0,102,96,75.8938272882496,56.30465152377503,75.88883713709052,29.31485518019651,0.0310510790249961,0.0409165302782324,tcrdist,50.0,3,5,tcrvalid,9,1.0
18,10,,445,418,79.31694695989651,56.64165588615783,79.31480618951508,47.81642244654498,0.2225327330124721,0.280568967767193,tcrdist,50.0,2,5,tcrvalid,10,1.0
19,0,10.0,102,99,75.76714100905562,56.64165588615783,75.76463282099053,30.669686163848223,0.015525539512498,0.0204918032786885,tcrdist,50.0,3,5,tcrvalid,10,1.0
0,1,,566,523,68.64043153120019,59.98528870908422,68.63658656204022,47.75937261725401,0.3555664541441883,0.5197132616487455,tcrvalid,5.15,2,4,gliph,1,0.8425925925925927
1,0,1.0,149,141,63.52825793796739,59.98528870908422,63.52378616969102,33.434932223931334,0.0613045610593428,0.0968429207824908,tcrvalid,5.15,3,4,gliph,1,0.8425925925925927
2,2,,537,503,69.57881184476733,61.77426276745754,69.57134972711106,48.25887921379156,0.2943521187220212,0.4241781548250265,tcrvalid,5.15,2,4,gliph,2,0.8425925925925927
3,0,2.0,122,117,64.49022132303354,61.77426276745754,64.48151100754278,33.72965686726282,0.0367940148402526,0.0572191493419797,tcrvalid,5.15,3,4,gliph,2,0.8425925925925927
4,3,,614,570,69.58440603162927,60.389849209268114,69.57881184476733,48.17506889263407,0.3985040770032493,0.5744079179922233,tcrvalid,5.15,2,4,gliph,3,0.8425925925925927
5,0,3.0,138,131,63.74892730170406,60.389849209268114,63.742259824658206,32.46008913099509,0.0797008154006498,0.1254341952913933,tcrvalid,5.15,3,4,gliph,3,0.8425925925925927
6,4,,534,488,69.4066445997303,61.10089493686405,69.40476920247656,47.49200527815255,0.3003739348985472,0.4340124003542958,tcrvalid,5.15,2,4,gliph,4,0.8425925925925927
7,0,4.0,143,128,64.613215643006,61.10089493686405,64.6110464047079,34.340774954779434,0.0796910439526757,0.1237152645603349,tcrvalid,5.15,3,4,gliph,4,0.8425925925925927
8,5,,604,556,69.77200294189753,60.42534935033096,69.77015016855654,47.57791464739676,0.3187250996015936,0.4583516967827237,tcrvalid,5.15,2,4,gliph,5,0.8425925925925927
9,0,5.0,157,144,64.29271880362835,60.42534935033096,64.29665951578302,33.67554424858373,0.0551639595464296,0.0861079219288174,tcrvalid,5.15,3,4,gliph,5,0.8425925925925927
10,6,,562,522,69.22888316783131,60.70859384577663,69.22511034820991,47.57476564976092,0.3371750858263855,0.4881945677259009,tcrvalid,5.15,2,4,gliph,6,0.8425925925925927
11,0,6.0,150,141,64.17800662008091,60.70859384577663,64.17361451692005,33.913455301104264,0.0796959293771456,0.1244972227542616,tcrvalid,5.15,3,4,gliph,6,0.8425925925925927
12,7,,601,565,68.59331903156604,59.52191235059761,68.59139389481427,47.59846215952243,0.2758367046708349,0.4031896783442344,tcrvalid,5.15,2,4,gliph,7,0.8425925925925927
13,0,7.0,138,133,62.91756052712228,59.52191235059761,62.91528748314331,32.65707070922448,0.0429079318376854,0.0683927699071812,tcrvalid,5.15,3,4,gliph,7,0.8425925925925927
14,8,,574,537,69.42690775360099,60.59454489733374,69.42315944338871,47.49888539599256,0.355544657635015,0.5135470161147512,tcrvalid,5.15,2,4,gliph,8,0.8425925925925927
15,0,8.0,145,137,64.16794361017469,60.59454489733374,64.1758107031202,32.512829084825704,0.0980812848648317,0.153286070128377,tcrvalid,5.15,3,4,gliph,8,0.8425925925925927
16,9,,556,516,69.26802354095145,60.69764590485532,69.26802354095145,47.29661158907818,0.3433055419323197,0.4968944099378882,tcrvalid,5.15,2,4,gliph,9,0.8425925925925927
17,0,9.0,148,140,64.26557135850908,60.69764590485532,64.26557135850908,32.411594888699106,0.0735654732712113,0.1147885976659651,tcrvalid,5.15,3,4,gliph,9,0.8425925925925927
18,10,,588,539,70.1121942247563,61.283796211145855,70.1121942247563,47.8938854453346,0.3678499172337686,0.526131182041389,tcrvalid,5.15,2,4,gliph,10,0.8425925925925927
19,0,10.0,149,138,64.72932376923549,61.283796211145855,64.72932376923549,33.29936001246137,0.0613083195389614,0.0950028500855025,tcrvalid,5.15,3,4,gliph,10,0.8425925925925927
0,1,,433,409,74.02844182910384,67.35319357606963,74.02525747915645,47.91247416110721,0.2513487003433055,0.3407863020530297,tcrvalid,5.43,2,4,gliph,1,0.8944444444444444
1,0,1.0,97,94,69.90928037268604,67.35319357606963,69.90559097596861,31.918570224323933,0.0429131927415399,0.0616251430583678,tcrvalid,5.43,3,4,gliph,1,0.8944444444444444
2,2,,427,404,74.45282324811477,68.30359879835693,74.44655669344453,48.32325149614513,0.2514257680750598,0.3387309980171844,tcrvalid,5.43,2,4,gliph,2,0.8944444444444444
3,0,2.0,100,95,70.4432591502667,68.30359879835693,70.436009075857,33.34028388853971,0.0183970074201263,0.0262008733624454,tcrvalid,5.43,3,4,gliph,2,0.8944444444444444
4,3,,487,463,75.18695598872134,68.21135221282334,75.18239225062841,48.81184434653844,0.2881491018331187,0.3844895287958115,tcrvalid,5.43,2,4,gliph,3,0.8944444444444444
5,0,3.0,91,90,70.33222998651465,68.21135221282334,70.32677334314266,32.65239776663976,0.042915823677273,0.0612316305108467,tcrvalid,5.43,3,4,gliph,3,0.8944444444444444
6,4,,427,403,74.77626578398922,68.51170773568714,74.77471954882608,47.96073730409362,0.2084227303377674,0.2796512584306629,tcrvalid,5.43,2,4,gliph,4,0.8944444444444444
7,0,4.0,97,91,70.7306607821503,68.51170773568714,70.72886654815179,34.83747246235026,0.0613008030405198,0.0869716472429987,tcrvalid,5.43,3,4,gliph,4,0.8944444444444444
8,5,,477,449,75.14096592302035,68.16008825692572,75.13944223107569,47.84064736293056,0.2390438247011952,0.3193318594939818,tcrvalid,5.43,2,4,gliph,5,0.8944444444444444
9,0,5.0,112,105,70.666830105418,68.16008825692572,70.6711615078149,33.214185643909566,0.0367759730309531,0.0522466039707419,tcrvalid,5.43,3,4,gliph,5,0.8944444444444444
10,6,,452,430,74.61076376118672,67.91099668995955,74.6076508092202,47.34374837720829,0.2513487003433055,0.3378935223339377,tcrvalid,5.43,2,4,gliph,6,0.8944444444444444
11,0,6.0,121,116,70.55289935025132,67.91099668995955,70.54928886709172,33.05267988841446,0.0429131927415399,0.0610181311018131,tcrvalid,5.43,3,4,gliph,6,0.8944444444444444
12,7,,481,462,73.86454183266932,66.68096843395648,73.86293980630134,47.070829455567136,0.2390584773813902,0.3246212751789579,tcrvalid,5.43,2,4,gliph,7,0.8944444444444444
13,0,7.0,119,115,69.42690775360099,66.68096843395648,69.42503371337502,31.43755435401506,0.0429079318376854,0.0620017714791851,tcrvalid,5.43,3,4,gliph,7,0.8944444444444444
14,8,,438,422,74.8268464603126,68.26846460312596,74.8237601912585,47.48934306695536,0.2268129712499233,0.3039763391390075,tcrvalid,5.43,2,4,gliph,8,0.8944444444444444
15,0,8.0,100,98,70.68342016549188,68.26846460312596,70.67982590571937,31.503322633264496,0.0429105621283638,0.0608907446068197,tcrvalid,5.43,3,4,gliph,8,0.8944444444444444
16,9,,415,388,74.5156939676312,68.3116723884257,74.5156939676312,47.61345502950422,0.2697400686611084,0.3631261863497565,tcrvalid,5.43,2,4,gliph,9,0.8944444444444444
17,0,9.0,109,106,70.76385483079942,68.3116723884257,70.76385483079942,32.19801685545186,0.0367827366356056,0.0521512385919165,tcrvalid,5.43,3,4,gliph,9,0.8944444444444444
18,10,,455,431,75.5195880080927,68.99025197719331,75.5195880080927,48.56938167264938,0.2697566059714303,0.3584229390681003,tcrvalid,5.43,2,4,gliph,10,0.8944444444444444
19,0,10.0,94,89,71.09312733737968,68.99025197719331,71.09312733737968,34.03264533037729,0.0613083195389614,0.0865501125151462,tcrvalid,5.43,3,4,gliph,10,0.8944444444444444
0,0,tcrvalid,69,12,4.659717964438994,0.1226241569589209,4.659717964438994,96.3768115942029,4.353157572041693,93.42105263157896,tcrvalid,0.6,2,0,gliph,0,0.0
1,0,tcrvalid,12,7,1.1649294911097483,0.1226241569589209,1.1649294911097483,100.0,1.1649294911097483,100.0,tcrvalid,0.6,3,0,gliph,0,0.0
0,0,tcrvalid,94,12,6.989576946658492,0.2145922746781116,6.989576946658492,95.47872340425532,6.315144083384427,90.35087719298244,tcrvalid,0.88,2,0,gliph,0,0.05185185185185185
